mutuario_id,mutuario_idade,mutuario_renda,mutuario_moradia_status,mutuario_tempo_trabalhado,emprestimo_id,emprestimo_intencao,emprestimo_nota,emprestimo_total,emprestimo_taxa,emprestimo_status,emprestimo_margem_renda,hist_id,hist_inadiplencia,hist_anos_conta
NBN4xjuP-Psyd,24,42000,Propria,8.00,vW0ylybZ-aWDh,Education,A,8000,0.07,0,0.19,TQoLan9A-RFgG,0,4
li2oL3yX-rQm3,24,60000,Alugada,0.00,0CLX2tYt-7uZg,Venture,A,6800,0.08,0,0.11,tqTt0cfp-pcTP,0,2
Tahda0of-tGdx,34,54000,Alugada,5.00,rlynsbSt-qkeE,Medical,D,3000,0.15,1,0.06,tQU1oEcw-1Ho1,1,6
6HZlUXAu-D59k,25,110500,Alugada,9.00,XxLyAmDq-IWPS,Venture,D,6400,0.14,0,0.06,TquMeloP-q4cK,0,3
WGyjzJwh-CO9X,28,80000,Alugada,2.00,9rbt0OS6-IZmb,Debtconsolidation,B,15000,0.11,0,0.19,TqUpkJ9Y-EvyB,0,5
98uM40lu-v3ly,28,60000,Alugada,7.00,S9MiSKGZ-g0Oz,Education,C,9600,0.14,0,0.16,TqwNwFic-cvQ0,1,8
mORC50C6-v8E0,23,64000,Alugada,3.00,GHFD0mcA-2Rk2,Venture,D,10000,NULL,1,0.16,TQYxkmeX-vwr3,1,3
cW25x3z7-eFRr,22,60000,Alugada,1.00,RR0a3sRi-urf2,Education,A,6850,0.07,0,0.11,Tr55HWaf-0sui,0,2
v48iLD6b-KvZD,24,NULL,Alugada,1.00,tzCiXZBy-sJPU,Homeimprovement,A,24000,0.11,0,0.55,tr5Is1zR-hCiY,NULL,2
vDXwgcy3-6cma,23,44004,Propria,7.00,jLmF4xcT-hTCo,Education,A,17000,0.07,0,0.39,Tr7ZWGSB-euyn,0,2
umDIiGQ9-LloK,36,59617,Hipotecada,14.00,T6FPeJuW-9hL2,Homeimprovement,D,21000,0.16,0,0.35,tR8nMGgk-RHLG,0,13
bYcJZ7cB-KHmQ,23,37460,Hipotecada,2.00,wUG9W3F2-wNUO,Education,C,7125,0.14,0,0.19,TraOHOpc-Lfs9,0,4
G41X4E2R-d7w6,25,120000,Alugada,9.00,ea9SO9Gh-fArO,Personal,C,4800,0.14,0,0.04,TrD66Hm7-D8oC,0,3
j6Jtq4Kl-crSn,32,19200,Alugada,0.00,nLqbh7qc-reMA,Education,B,5000,0.10,1,0.26,trfIDZrK-nJCb,0,9
AssRr8oe-gsI4,34,35000,Propria,2.00,oYYQPvLB-En9j,Education,C,2000,0.14,0,0.06,TrfiMlBq-kIFa,0,8
SwZ1kX19-9W8O,30,125000,Alugada,2.00,uQIfBP2A-Qogf,Education,C,3000,0.15,0,0.02,tRH2XhH5-RefN,1,10
KyhfKp8L-Huv6,22,72204,Outros,6.00,CMDsplTG-Cr5o,Venture,C,18000,0.13,0,0.25,TrjJTrk4-qSsH,0,3
RyM489LA-mfSG,24,80000,Hipotecada,0.00,wgQjFGYz-sn95,Education,A,18000,0.08,0,0.23,TrjLzJUb-M7Tk,0,3
UYXNyy9i-UoTU,26,96640,Outros,8.00,JUQA7P20-5322,Education,B,25000,0.12,0,0.26,trjRJH4w-GAxQ,0,2
xLDjjE9w-8PKf,27,44000,Alugada,12.00,8P9I9g5X-4Dbt,Medical,D,10000,0.17,0,0.23,TRnKg5FR-TPik,0,9
2ArucmuD-su2S,34,33600,Hipotecada,4.00,69e1wjMI-hGgI,Education,B,6000,0.11,0,0.18,trrfDi0Y-mGYk,0,6
ThauvGZs-D0nR,28,25000,Alugada,NULL,fbOQIPIl-TY5T,Medical,D,9750,0.18,1,0.39,TrrWmGSt-x72Q,1,6
q8HLPEpu-sZIW,35,500000,Hipotecada,6.00,Qa6HThsH-P2mu,Debtconsolidation,C,7500,0.12,0,0.01,tRRYPgo8-bm6p,1,9
6WTWbkPM-3y1D,27,60000,Hipotecada,2.00,J6TQqH3Y-dvhb,Homeimprovement,B,15000,0.12,0,0.25,trWEmiY1-1jCN,0,8
McnyOauW-JhnC,32,28800,Alugada,7.00,jFM2T2BI-bU8j,Personal,C,9450,0.14,1,0.33,TRwjgr5h-Z5Yn,1,10
n3KMwe7y-xtST,32,27600,Alugada,5.00,5nwgRtbx-DMNd,Medical,B,3000,0.11,1,0.11,trwLyUT7-emQG,0,8
SiegbD9b-IuPf,21,28500,Propria,0.00,StHvGfN3-OFmt,Education,C,4800,0.13,0,0.17,Trx8FXyL-2Bdy,0,3
1ii0Bae1-iKx8,29,94000,Hipotecada,9.00,RPN2i21H-Sn7D,Personal,A,10000,0.08,0,0.11,Ts03Z2w7-uvpa,0,7
aOtgPGno-pEAr,25,35000,Alugada,4.00,SUyz15tp-w7AS,Venture,D,4000,0.16,0,0.11,ts2AKx4k-wfW5,1,2
oUNU9B9U-McNm,24,61000,Alugada,2.00,nWgDkAs0-hMhY,Homeimprovement,B,20000,0.12,1,0.33,tS3dnmif-n24h,0,4
279Zn4f7-DzBK,41,62500,Hipotecada,17.00,EG3h2AMb-PA1B,Homeimprovement,A,5000,0.08,0,0.08,TS3RsLIU-Ch7O,0,15
GaA2eNN0-1PCQ,24,24000,Alugada,4.00,29CqmHCG-2pTy,Debtconsolidation,A,5000,0.08,0,0.21,TS5pmqyb-0oaj,0,2
5fukWJY5-o5z0,26,42000,Alugada,6.00,QODOBIu4-yA8K,Debtconsolidation,A,5000,0.07,0,0.12,TS8ZdNgD-Grqe,0,4
nuQn8NiU-j35Y,25,37560,Alugada,2.00,qXY684sv-SPNM,Debtconsolidation,F,12500,0.19,1,0.33,tscbRj2y-73tm,0,3
aKHpEezo-AOrP,27,65000,Hipotecada,0.00,NthYlOvg-rITj,Debtconsolidation,A,10250,0.09,0,0.16,tsekv7yt-E6sb,0,5
8mvcX5Nk-h5UT,23,39996,Alugada,6.00,NqMbPTsn-p8BS,Medical,B,12000,0.10,0,0.30,tsfLY9qc-foKU,0,3
44RB9SWC-nnOy,27,66000,Alugada,3.00,q9Yi5CSx-jb51,Debtconsolidation,B,20000,0.11,0,0.30,TsG4Hnxb-rlnH,0,9
J2htouT1-ov4w,27,50000,Alugada,5.00,cKbiUbkp-jpw8,Venture,A,8000,0.07,0,0.16,tsG5nFrk-nRFN,0,6
wIpK7Gev-GmYY,27,97000,Hipotecada,11.00,ISoB48er-MIWu,Personal,B,3600,0.09,0,0.04,TSHZjj7P-LRvz,0,7
rN4A6bbE-sRO3,24,58800,Alugada,4.00,T1IqSxjy-o5qi,Education,A,9000,NULL,0,0.15,TSj3puLD-90PX,0,2
C6NEIKzr-ZcMN,50,44000,Alugada,14.00,1ushMTEE-oNqT,Medical,G,20000,0.20,1,0.45,TSrEsUKA-WYwc,0,11
eumrbbuR-vr1H,37,75000,Alugada,3.00,kftCoioI-ilXQ,Venture,C,10000,NULL,0,0.13,tSs4eXX6-8qPk,1,15
zZ8lnHaG-rZAu,27,41004,Alugada,11.00,rs1TN8me-Dtzu,Medical,B,7800,0.11,0,0.19,TSua8KDw-zvnY,0,7
ICkToabL-pGQE,23,25920,Alugada,4.00,y0QEMGj2-5hHI,Education,D,10000,0.16,1,0.39,tSX0KcIW-5DTv,0,2
IIYq8rNJ-IyXH,29,33000,Hipotecada,5.00,JvveXTSq-pyvj,Venture,B,4200,0.11,0,0.13,tSXhifoN-8hac,0,9
Odjs6T0z-lCHb,22,53000,Hipotecada,6.00,E88j8fXk-BeK7,Education,C,25000,0.14,1,0.47,tSxRtu0s-3g0s,0,3
GsKOyLnD-Lg1I,31,47000,Hipotecada,10.00,t9iiQhmQ-nkN0,Venture,D,23000,0.15,1,0.49,TsYNensB-qMlA,0,9
hK9rNdoH-ngvF,26,51500,Propria,10.00,eJhkhCPI-3aib,Homeimprovement,A,15000,0.07,0,0.29,TsZbWri5-qJbZ,0,2
rqIDmsdT-aYZ1,61,160000,Hipotecada,30.00,DTtL12EN-zrSN,Personal,B,24000,0.10,0,0.15,tt1nTHJi-GhzI,0,21
XyS8lo2l-RKWX,25,39000,Alugada,9.00,pwQ4mPxY-pd5A,Medical,D,7500,0.16,1,0.19,TT202gAW-WSJg,1,2
KWlj42l5-Cd9k,26,24000,Propria,0.00,I4x7lafg-zimx,Medical,B,2500,0.12,0,0.10,tT6743RG-bl8d,0,4
6chcGqLM-rFFg,21,38000,Hipotecada,5.00,o4PNxmwt-sKMd,Education,C,7000,0.13,0,0.18,tT6MJ0pC-om8o,1,3
3vi8fQu7-Jsps,24,70000,Alugada,0.00,O2p9C00S-urAj,Medical,C,6425,0.14,0,0.09,TT812HTc-Cfyc,0,2
WFSN2rHi-XI7i,35,42000,Hipotecada,NULL,7aEqXPLc-lWl1,Education,C,5000,0.14,1,0.12,tTBqvjDI-xSp4,0,8
MpQW0mRT-B0Yd,29,75000,Hipotecada,9.00,YIIZq8zx-udy3,Personal,B,8000,0.12,0,0.11,tTDWCt5J-RjW5,0,8
xLNpUoQD-ceDf,24,32004,Hipotecada,5.00,PHNEjRXh-yxgE,Venture,C,14000,0.13,0,0.44,TtHJGkId-mFko,0,4
tX4aaEh8-cfsj,23,75000,Alugada,0.00,JMPqvBfY-YplA,Debtconsolidation,A,10000,0.10,0,0.13,tTirahTA-YKnB,0,2
UcbN1IvW-4OTE,28,48500,Alugada,4.00,32HQNLf9-QjXX,Personal,C,15000,0.13,1,0.31,tTJeH6cN-kfPC,1,8
sKGCuXY9-jeQW,25,115000,Hipotecada,4.00,oQfwRjzJ-BjIH,Personal,A,20000,0.07,0,0.17,TtKsn5pX-C9if,0,4
ZhcFfpFN-eDWQ,45,35000,Alugada,13.00,aj3BfTgt-4LyP,Debtconsolidation,A,10000,0.08,0,0.29,TTPfXGZX-gvzT,0,11
aoUrBypT-q2Uk,25,12732,Alugada,NULL,nUPHPFae-vSFA,Homeimprovement,C,1550,0.15,1,0.12,TTq13q3Z-FHsn,0,2
pQU2i8Fo-KXWw,31,120000,Hipotecada,6.00,peAzve94-eorT,Medical,A,28000,0.09,0,0.23,tTq5oYCm-PGHu,0,9
l0LgHrYQ-De7v,36,27600,Alugada,1.00,I3YLeDqE-dAkR,Medical,B,4000,0.12,0,0.14,TtqmuG8a-QYlX,0,12
5PQOzd3l-rpvU,26,80000,Alugada,11.00,79lqjAU8-HFWL,Venture,A,15000,0.08,0,0.19,ttRfM5SN-SmL7,0,2
5FFGR9uq-PRW6,23,55000,Alugada,0.00,hTrX8y0v-dLD1,Personal,B,5500,0.12,0,0.10,ttto7avA-fqWs,0,4
bLpzQ0y8-BS1w,27,115000,Hipotecada,11.00,aAS8lI5Y-NJDK,Venture,B,5000,NULL,0,0.04,TtwXLWpQ-6Lgl,0,5
tEh4Svah-zUmB,21,NULL,Alugada,5.00,jRs5hr4c-RhtL,,A,9250,0.15,1,0.13,TTy3s0aT-nQLJ,0,4
uDFrLKpt-P0x0,24,29140,Alugada,1.00,SvmzowKd-GEfU,Venture,C,2250,0.13,0,0.08,tTZw4PYp-xKfF,0,4
1sIbuD59-o8GB,25,60000,Alugada,9.00,XxjH6P7T-Lij4,Medical,C,8400,0.14,0,0.14,Tu2KeRi4-v9xF,1,3
kLroLzmr-dlfN,24,30000,Alugada,1.00,f0IZmW8o-FYMm,Venture,C,9500,0.14,1,0.32,Tu3OvWda-pKiQ,0,2
6TNisYgR-DZtl,26,29406,Alugada,5.00,zDZA7sh4-mAtv,Homeimprovement,B,10000,0.12,1,0.34,tU6Evv40-fu4f,0,4
6ffXxPft-Mgw3,NULL,70000,Alugada,3.00,lyh1jQWH-0CnA,Personal,B,6000,0.08,NULL,0.08,tu7PKWjj-GsCX,0,10
ltIJxnnE-0sBZ,29,39000,Hipotecada,13.00,qFZMjEKn-YeCN,Personal,D,10000,NULL,1,0.26,tu8UsGKe-mN84,0,5
uq3pj7ci-zzXp,22,75000,Alugada,6.00,Uj9A3QSw-NHjA,Personal,C,12000,0.13,0,0.16,Tua6E6vm-uJRB,0,2
vlxk8MY5-7hWa,30,49000,Propria,3.00,Xc1B093a-OZOR,Medical,A,3500,0.07,0,0.07,tUAH2RvY-efph,0,5
M1YTXPD4-4sIt,NULL,45000,Hipotecada,8.00,QQh0FJxd-yELn,Medical,A,NULL,NULL,0,0.16,tuasFhaE-TAE9,0,9
wHI2caIT-ejgk,48,50000,Alugada,1.00,1TzaCYoM-B4HY,Homeimprovement,B,5000,0.11,0,0.10,tufjJBJN-1cFS,0,12
Qnte9MwW-nzmz,24,60000,Hipotecada,0.00,pYY9t73v-jAK4,Debtconsolidation,A,6000,0.05,0,0.10,tuGEeGSS-uEYD,0,3
tchDl6a5-XJr9,32,34000,Hipotecada,4.00,ubXpbAiY-zskc,Homeimprovement,A,7500,0.06,1,0.22,TujnGMNZ-cUjo,0,7
RmFdSgbK-NrZY,24,100800,Hipotecada,4.00,x5bXRcUy-Arjw,Education,B,21000,0.11,0,0.21,tUN48DaT-s3n5,0,4
ttdwyElq-oADh,23,100000,Alugada,4.00,zyUiD4UM-uLLC,Medical,B,2000,0.11,0,0.02,tuZFQs9I-q8O0,0,2
nCYGC9Ki-DecF,23,42000,Hipotecada,0.00,3fqmNN53-mt1A,Debtconsolidation,A,11000,0.08,0,0.26,tv1Soot4-xEkM,0,2
O9xwww6U-4OBz,22,50000,Hipotecada,0.00,pTnIMdPf-1HeC,Education,A,12800,0.06,0,0.26,tv9OCPO0-zQ7U,0,3
EPekfN9K-Hyx5,29,45000,Hipotecada,4.00,8IdxtCM7-mlpB,Homeimprovement,C,14000,0.13,0,0.31,tvCp4SrJ-crvt,1,5
jZRSuKUU-ip2H,23,75000,Hipotecada,2.00,kn4AmZ33-EkZR,Medical,B,14000,0.11,0,0.19,Tvn7pD8G-gnqa,0,3
wKyc0Yjf-bYUM,22,38000,Alugada,0.00,8ldCU7Hz-SKXz,Education,B,2000,0.11,0,0.05,TW0bxNyr-tC6y,0,3
AFBJwi8P-eZ8s,26,40000,Hipotecada,3.00,69K2uQ6H-kz0S,Venture,B,1750,0.12,0,0.04,tw9HpExL-sdjH,0,4
I2aQA0Pj-DNgR,23,55000,Hipotecada,7.00,Ybz0DQGC-T5HB,Debtconsolidation,A,7500,0.08,0,0.14,twa70iuH-lvG3,0,4
oxce0RsU-inu7,25,35000,Alugada,9.00,H6bawby2-Tfwk,Venture,B,1000,0.12,0,0.03,tWAPBzOF-mGLR,0,3
ssTNnXoC-FDkQ,22,18996,Alugada,3.00,u5IqzPpM-oGQD,Personal,D,3200,0.15,1,0.17,TwCBAkKN-WgDL,0,2
DI1ep9Cf-NW4Y,25,62000,Hipotecada,9.00,CYcgjimZ-tIRP,Venture,B,8500,0.11,0,0.14,TwEC7mGZ-SJ3b,0,2
eh71GTxd-ZKkd,37,25000,Alugada,6.00,qfZtHxNf-seZ4,Medical,B,7500,0.11,0,0.30,TWfH00no-uZKx,0,17
ADFpUXQg-qdOu,26,84191,Hipotecada,5.00,yEHyxes0-SZnz,Personal,A,9000,0.07,0,0.11,twhjgHa8-NMyt,0,3
eS3ypRH5-lM6s,28,60000,Hipotecada,12.00,x6YNDFd0-LLrn,Medical,A,15000,0.09,0,0.25,twHkxLc6-jFEt,0,9
gu02KR7v-Bre6,22,75000,Alugada,4.00,okmJPIAb-O3gs,Personal,B,12000,0.11,0,0.16,TwkfmNpY-XjXy,0,3
l70aIHM1-6puW,23,30000,Hipotecada,7.00,wB5ql59F-jQBa,Medical,A,4600,0.08,0,0.15,twkM17CI-BnYJ,0,3
xTgciXqX-RfkC,27,90000,Propria,1.00,W7AYKC2E-a1bY,Venture,A,7500,0.08,0,0.08,TWL6uaax-Opj6,0,6
OOL6hHyd-ALzq,23,54000,Alugada,7.00,0goe9syS-oZ2H,Personal,C,12000,NULL,0,0.22,TWlH4f0L-jnm0,1,3
N3vyAEeC-4qQ7,23,88000,Alugada,1.00,Su4T57eo-5Hxq,Venture,B,5000,0.11,0,0.06,TwnLtgDp-9fbf,0,4
mtYvNkr1-zgNe,32,67000,Propria,12.00,SXMYm8Fn-l6JT,Homeimprovement,B,NULL,0.05,0,NULL,tWomKKHs-4Ige,0,15
8oPAdpjb-I4ds,26,74000,Hipotecada,0.00,GhqTLrER-Zhig,Debtconsolidation,E,16800,0.16,1,0.23,TwQb0adI-8XF9,1,4
KxtlFhJA-7M1Q,NULL,30000,Alugada,0.00,3FwOZXgp-mABZ,Medical,B,NULL,NULL,0,0.20,TwS3stf8-eUph,0,10
IeKtPtQR-YkwB,22,39124,Propria,6.00,7ZUuzpce-NTh8,Venture,A,5000,0.08,0,0.13,TwSKJ4AP-9AyH,0,4
ZUQJKBAH-uGCB,30,30000,Alugada,11.00,We5JA0LW-aRNu,Medical,B,1000,NULL,1,0.03,TwU0Kb0D-oU3I,0,10
Kkgm3r5X-gzxn,27,65000,Hipotecada,NULL,le7RnbAC-c2j2,Venture,A,6025,0.06,0,0.09,twu5rRnH-ieGr,0,10
JM0FNDHl-CBJR,26,48000,Alugada,3.00,PD671pxC-R42P,Debtconsolidation,B,8000,0.10,0,0.17,tWUEiAqa-ycUZ,0,3
QWJThknf-KakJ,27,55000,Hipotecada,2.00,nmyfYaPl-cuWM,Medical,B,9600,0.10,0,0.17,twv38e4M-rGtU,0,9
AmFPEilQ-Kevh,22,63000,Hipotecada,6.00,Ti7bg1s4-kXb2,Education,A,4500,0.05,0,0.07,tWyptxaC-g1jK,0,2
eanUjqU3-Dxf2,22,35000,Alugada,5.00,FBG3WIhm-FyGL,Education,,1000,0.14,0,0.03,tX1L42Uj-O6UA,NULL,3
IcXIOTZr-GpMJ,28,70000,Propria,4.00,CUGMWpN0-bWzb,Personal,D,25000,0.16,0,0.36,tx1RtmkC-TX5w,0,9
oKsvnRj6-PFoF,31,39996,Propria,8.00,FL5kisyO-ZhT6,Homeimprovement,C,4000,0.14,0,0.10,tx5R7pQT-0Jfn,1,9
bkbYKh1q-juyE,37,12360,Alugada,3.00,7pOEvYug-8TQR,Education,B,4000,0.10,1,0.32,TXDJu0vR-moH2,0,13
nAwaSZXm-4xm8,22,38000,Hipotecada,4.00,rNKoKmzj-XMCu,Medical,A,18000,0.09,0,0.47,TXEdzlRT-4jHP,0,2
YvJZfWCQ-0t8c,23,32993,Alugada,6.00,Ltcecb21-Hnp8,Medical,B,4000,0.12,1,0.12,tXEyDPvN-xuoN,0,4
ISzC9sMC-GOcN,29,56700,Hipotecada,9.00,BtBDDtrs-gNST,Venture,C,10000,NULL,0,0.18,TxFPcriz-eBLR,1,5
z6MrMnk8-jWiM,26,50000,Alugada,0.00,KfvAeja9-NDdJ,Medical,C,13000,0.12,0,0.26,tXHQpLEA-S4uq,0,3
qzZIy5gb-DApY,23,45000,Hipotecada,4.00,QptK4y7i-Itqa,Education,C,8650,0.14,0,0.19,TXHz52uI-GeWF,0,2
r82uoX0T-qaGo,35,48000,Hipotecada,8.00,okLiP0vU-YeC9,Homeimprovement,C,6000,0.15,NULL,NULL,TXJJXafL-Npvl,0,2
Ys1bjaz4-0Tca,32,69900,Hipotecada,16.00,6MF02Fd9-ExOG,Personal,B,18000,0.11,0,0.26,tXkXQbnb-P5uM,0,8
GBSd2nvm-3B2p,30,72000,Hipotecada,8.00,4cIaq6sA-bqke,Debtconsolidation,C,4800,0.13,0,0.07,TXOqz3jS-fRrl,1,7
AeRvzZDD-jiIM,28,96000,Hipotecada,5.00,YwYas1Nn-eMSe,Homeimprovement,D,11250,0.18,0,0.12,tXQnAaDJ-OK3m,0,5
zts0X88L-9Ht7,22,69000,Hipotecada,0.00,tdmernmB-xqgH,Education,A,15000,0.08,0,0.22,Txrh2P8U-R5Ex,0,2
kCuIzqTc-jUOh,24,90000,Alugada,9.00,T0zRUDEg-uxBK,Debtconsolidation,A,20000,0.07,0,0.22,txsnvenE-Xly3,0,3
prCh68kY-LNqa,28,39000,Alugada,0.00,k4Yiqa2W-UjtO,Medical,A,9600,0.07,0,0.25,TxthpHPp-zXnp,0,8
vn5c1zGW-z2fP,24,72000,Propria,8.00,ZWyWZuqO-tIyv,Homeimprovement,A,9000,0.07,0,0.13,Txu42ANK-X1ag,0,4
DRWbzY3J-F6DC,NULL,118500,Hipotecada,4.00,vWTbEJK0-RGAG,Debtconsolidation,A,3600,0.15,0,0.07,txvIEsQC-EDyO,NULL,10
igtE8vqE-OUnO,23,125000,Hipotecada,7.00,1XZHGLLr-9UaD,Medical,B,10000,0.10,0,0.08,txy7E8ch-Ma1Y,0,2
nPgRqSbz-6fUi,41,17000,Alugada,0.00,mvTPkkq1-eULX,Personal,C,1500,0.15,1,0.09,TY0gYWrB-9RMJ,0,13
kdIyYOJx-F7CK,22,60000,Hipotecada,6.00,dGmnryQc-e8Fu,Personal,B,12900,0.11,0,0.21,Ty70Orba-9Khp,0,4
gJX1k6kU-lkhK,25,32640,Alugada,4.00,yJmgEkbt-RHfo,Debtconsolidation,C,4000,0.13,0,0.12,Ty988HJg-o1ZT,1,4
73Iegqsv-EkgJ,37,200000,Hipotecada,3.00,HiLuPwZU-lYSP,Education,D,10000,0.14,0,0.05,tymoqtQI-mXLb,0,16
hd2HHxgi-LzWT,32,24000,Alugada,NULL,M14sETiR-5JLF,Debtconsolidation,B,NULL,0.06,0,0.07,TyNZpEpP-eIPn,0,12
bRP4wNo4-dj6R,35,88000,Alugada,2.00,1gf3zS8j-S4GB,Personal,A,13600,0.08,0,0.15,tYPWUUoZ-qSRz,0,6
D9W04BnH-gxXg,38,77000,Alugada,9.00,9DvxIfto-aoR2,Venture,B,18000,0.11,0,0.23,tYpxa07W-MRfN,0,11
1UaijE8n-d53n,25,62050,Hipotecada,4.00,o4Nh8YR0-HAJy,Medical,D,5400,0.15,1,0.07,Tys2Z1W2-cQ1e,1,3
Gh8kLRjA-FeKL,27,76000,Hipotecada,2.00,BihnwyBy-dlc9,Debtconsolidation,B,10000,0.11,0,0.13,tYTh89T5-iXks,0,9
Zw6PDHrM-Ycnq,29,144000,Hipotecada,4.00,mtouFnBg-GSu8,Debtconsolidation,C,5000,0.13,0,0.03,tYTQOHao-TuMA,0,7
3jilnowL-AcEq,27,45000,Alugada,1.00,Uplgy45n-3tkg,Medical,C,8000,0.14,0,0.18,tyX83zOn-TeDA,0,10
dorhDG3Z-H5W0,32,27000,Alugada,2.00,0pcx9pOS-I2YM,Education,C,6000,0.13,0,0.22,TyxNpqyY-WW5G,1,5
5Q1KqUQ7-R4Il,30,24000,Alugada,0.00,I22jKwlK-gHj0,Debtconsolidation,B,5000,0.11,0,0.21,tz5EkiQM-95JL,0,6
MFZIdLwL-AlxR,24,55000,Alugada,8.00,Y9jcvvIR-u59I,Personal,A,4800,0.07,0,0.09,TZ9AYjLQ-KFbf,0,3
LK3EMaJU-9FLo,32,36000,Alugada,NULL,Hb6hgApw-zdBd,Venture,B,10000,0.12,0,0.28,Tz9Tdj9k-BrIC,0,9
MSWN2zRn-vauI,30,90000,Hipotecada,10.00,iAcgwT6C-Ozn1,Personal,A,5000,0.07,0,0.06,TZb6PJQY-7iE9,0,5
WWRpF9Rv-00lp,32,27000,Alugada,2.00,Ph9HsFOJ-qJSX,Medical,C,6000,0.13,0,0.22,TzBJioal-umfG,0,10
R5nIRgQP-kY1U,23,21000,Alugada,2.00,gNpto1RZ-bOiz,Debtconsolidation,C,3000,0.13,0,0.14,TZe82N4G-3sKW,1,2
eHjKF062-z1n4,25,172000,NULL,9.00,q3dXyPcC-ef19,Education,B,9000,NULL,0,0.16,tzFd5kgW-f9O4,0,16
jFZa3aym-5u2Q,26,32450,Hipotecada,5.00,vaqkqSwY-OYCS,Homeimprovement,A,3250,0.07,0,0.10,tZhcsNWc-8Igb,0,2
u03tbyFD-kivI,21,53000,Hipotecada,5.00,6SlddJLo-ZorK,Venture,C,18000,0.14,0,0.34,tZHUg48k-WmbY,1,3
JlEW4tWH-fYqj,26,56000,Alugada,7.00,nWY9LD9K-xzci,Medical,E,22000,0.17,1,0.39,TzipbFJk-Ubxh,0,3
0pYtRnYT-7sut,22,23000,Hipotecada,2.00,IIv35de1-Lwna,Debtconsolidation,B,4800,0.10,0,0.21,Tzjaxh8P-QJzZ,0,4
bJNvNByL-bulA,25,155000,Hipotecada,9.00,8hWEWTjS-RzO6,Medical,A,18000,0.08,0,0.12,TZnTXZ7C-qADZ,0,2
D5k0T0Da-3s7v,23,60000,Alugada,4.00,LG4YNtBW-0U7Z,Medical,A,12000,0.06,0,0.20,TZPaG8YZ-kIt3,0,3
zZZxadDE-1mJL,22,36000,Alugada,0.00,6BrdcjXl-0AlD,Personal,A,4000,0.09,0,0.11,tZwmpGDU-MF6b,0,4
FzZuswJF-8pz9,22,42996,Alugada,3.00,66hiIHA2-83yg,Personal,C,4800,0.11,0,0.11,TZXMnuxu-peGs,0,4
O5Y0Wg5k-aH1g,24,112500,Hipotecada,3.00,DxxAwHgB-4olS,Education,C,8600,0.13,0,0.08,U02Fxb6M-FXhy,1,3
NoA2YC4S-jkaW,23,70872,Alugada,7.00,rkXIfNxW-NZRM,Debtconsolidation,C,10000,NULL,0,0.14,U0GlwjZ7-Ip1X,0,2
ebfXGaEc-mYyU,25,100500,Alugada,5.00,D9PKwWNN-JsJY,Personal,B,9000,NULL,0,0.09,U0iTRI5F-J3ev,0,4
QCrl3MTd-8H85,24,55782,Alugada,3.00,Dy72mlJI-6TUS,Homeimprovement,A,17000,0.08,0,0.30,u0KE1FJ7-gAEQ,0,2
c7G831mf-rXw0,25,51492,Hipotecada,2.00,Xh5AtsQ7-j29p,Education,B,13800,0.10,0,0.27,u0pmEvZt-llBe,0,4
jJGwDM3Q-Hvjk,40,90000,Alugada,1.00,JBzNUy3h-wRMr,Education,B,2800,0.11,0,0.03,U0WjOhnv-t7oS,0,13
Im4UHxPp-eaLG,28,70000,Hipotecada,12.00,4LtCMFJc-A5vE,Debtconsolidation,A,9000,0.05,1,0.13,U116i3y4-paQb,0,7
H7wNAEEJ-1ISN,32,44004,Alugada,2.00,yuJgxuE6-aeoM,Debtconsolidation,F,5000,0.18,1,0.11,u14BNxJD-itOU,0,5
expFpTzG-um3T,36,60000,Alugada,2.00,6GgauscQ-0T37,Homeimprovement,B,15000,NULL,0,0.25,U1EAdBEc-1Kou,0,12
qkfjgZkX-3Qbv,30,115000,Alugada,7.00,5vXWCrUr-coix,Debtconsolidation,B,7300,0.10,0,0.06,U1FpP2tf-dmd5,0,9
8UZLqR4X-COKc,23,20400,Alugada,3.00,ucijXDIS-yrrh,Personal,C,3125,0.13,0,0.15,u1P3WSJi-eJZs,0,3
IX5nvk5Y-PWb2,22,20000,Alugada,2.00,dUIkjtT0-kjoC,Debtconsolidation,B,5000,0.12,0,0.25,u1RhCHc1-66E8,0,4
iuy9rFWq-eY8m,28,60000,Alugada,12.00,Z5NMK1ky-J0OM,Homeimprovement,D,1500,0.17,0,0.03,U1T73cyE-7usn,1,8
qh4GBaHo-nCri,21,31200,Alugada,1.00,YQOlZ2vp-DAGy,Debtconsolidation,D,6000,0.17,1,0.19,u1wLbeMz-xU2r,0,3
piqsviho-mISP,23,51000,Alugada,4.00,i1gc6cEc-tlve,Debtconsolidation,A,10400,NULL,0,0.20,U2DCHccw-Ltnu,0,2
rNBfdaRs-DejX,45,115000,Hipotecada,8.00,5RMEppMy-b67m,Venture,A,8000,0.09,0,0.07,u2DMfFUF-9OCt,0,11
qM8u6ICU-D254,23,67200,Alugada,7.00,FkpyfcdZ-LtcS,Education,C,5650,0.13,0,0.08,u2MHNS2e-3MkM,0,2
7Tl8CSre-Mdr6,28,95000,Hipotecada,9.00,npxLRUN3-tom6,Medical,C,5000,NULL,0,0.05,u2UrxS1K-iSuN,1,7
GeRhKEli-GJvQ,25,115000,Alugada,3.00,AEo75LHw-tR6I,Medical,B,10000,0.10,0,0.09,u2wz1v2j-hbxj,0,2
